date,time,temperature,sensor,room,board
01/12/16,00:00:00,5.325,5,1,3
01/12/16,00:30:00,5.293,5,1,3
01/12/16,01:00:00,3.549,5,1,3
01/12/16,01:30:00,5.161,5,1,3
01/12/16,02:00:00,6.917,5,1,3
01/12/16,02:30:00,4.936,5,1,3
01/12/16,03:00:00,4.290,5,1,3
01/12/16,03:30:00,4.806,5,1,3
01/12/16,04:00:00,3.903,5,1,3
01/12/16,04:30:00,3.678,5,1,3
01/12/16,05:00:00,3.935,5,1,3
01/12/16,05:30:00,3.838,5,1,3
01/12/16,06:00:00,3.967,5,1,3
01/12/16,06:30:00,4.643,5,1,3
01/12/16,07:00:00,5.032,5,1,3
01/12/16,07:30:00,5.257,5,1,3
01/12/16,08:00:00,5.256,5,1,3
01/12/16,08:30:00,5.417,5,1,3
01/12/16,09:00:00,5.513,5,1,3
01/12/16,09:30:00,5.481,5,1,3
01/12/16,10:00:00,5.515,5,1,3
01/12/16,10:30:00,31.740,5,1,3
01/12/16,11:00:00,6.453,5,1,3
01/12/16,11:30:00,6.130,5,1,3
01/12/16,12:00:00,6.872,5,1,3
01/12/16,12:30:00,5.556,5,1,3
01/12/16,13:00:00,7.420,5,1,3
01/12/16,13:30:00,9.462,5,1,3
01/12/16,14:00:00,6.451,5,1,3
01/12/16,14:30:00,6.709,5,1,3
01/12/16,15:00:00,9.967,5,1,3
01/12/16,15:30:00,4.904,5,1,3
01/12/16,16:00:00,4.483,5,1,3
01/12/16,16:30:00,4.258,5,1,3
01/12/16,17:00:00,4.321,5,1,3
01/12/16,17:30:00,4.484,5,1,3
01/12/16,18:00:00,4.484,5,1,3
01/12/16,18:30:00,4.771,5,1,3
01/12/16,19:00:00,4.773,5,1,3
01/12/16,19:30:00,4.323,5,1,3
01/12/16,20:00:00,3.869,5,1,3
01/12/16,20:30:00,3.902,5,1,3
01/12/16,21:00:00,3.807,5,1,3
01/12/16,21:30:00,3.871,5,1,3
01/12/16,22:00:00,3.936,5,1,3
01/12/16,22:30:00,3.581,5,1,3
01/12/16,23:00:00,3.516,5,1,3
01/12/16,23:30:00,3.550,5,1,3
02/12/16,00:00:00,2.081,5,1,3
02/12/16,00:30:00,3.615,5,1,3
02/12/16,01:00:00,5.341,5,1,3
02/12/16,01:30:00,3.514,5,1,3
02/12/16,02:00:00,3.385,5,1,3
02/12/16,02:30:00,3.677,5,1,3
02/12/16,03:00:00,3.096,5,1,3
02/12/16,03:30:00,3.289,5,1,3
02/12/16,04:00:00,3.225,5,1,3
02/12/16,04:30:00,3.322,5,1,3
02/12/16,05:00:00,3.354,5,1,3
02/12/16,05:30:00,3.193,5,1,3
02/12/16,06:00:00,3.322,5,1,3
02/12/16,06:30:00,3.938,5,1,3
02/12/16,07:00:00,4.613,5,1,3
02/12/16,07:30:00,4.547,5,1,3
02/12/16,08:00:00,4.483,5,1,3
02/12/16,08:30:00,4.806,5,1,3
02/12/16,09:00:00,5.258,5,1,3
02/12/16,09:30:00,4.581,5,1,3
02/12/16,10:00:00,4.805,5,1,3
02/12/16,10:30:00,5.352,5,1,3
02/12/16,11:00:00,3.439,5,1,3
02/12/16,11:30:00,4.904,5,1,3
02/12/16,12:00:00,5.065,5,1,3
02/12/16,12:30:00,8.099,5,1,3
02/12/16,13:00:00,5.547,5,1,3
02/12/16,13:30:00,5.484,5,1,3
02/12/16,14:00:00,5.193,5,1,3
02/12/16,14:30:00,5.031,5,1,3
02/12/16,15:00:00,4.646,5,1,3
02/12/16,15:30:00,4.678,5,1,3
02/12/16,16:00:00,4.837,5,1,3
02/12/16,16:30:00,4.676,5,1,3
02/12/16,17:00:00,4.063,5,1,3
02/12/16,17:30:00,4.419,5,1,3
02/12/16,18:00:00,4.419,5,1,3
02/12/16,18:30:00,4.160,5,1,3
02/12/16,19:00:00,3.615,5,1,3
02/12/16,19:30:00,4.387,5,1,3
02/12/16,20:00:00,3.742,5,1,3
02/12/16,20:30:00,3.646,5,1,3
02/12/16,21:00:00,3.742,5,1,3
02/12/16,21:30:00,3.709,5,1,3
02/12/16,22:00:00,3.482,5,1,3
02/12/16,22:30:00,1.649,5,1,3
02/12/16,23:00:00,3.449,5,1,3
02/12/16,23:30:00,3.353,5,1,3
03/12/16,00:00:00,5.302,5,1,3
03/12/16,00:30:00,3.289,5,1,3
03/12/16,01:00:00,3.451,5,1,3
03/12/16,01:30:00,3.355,5,1,3
03/12/16,02:00:00,3.321,5,1,3
03/12/16,02:30:00,3.289,5,1,3
03/12/16,03:00:00,3.257,5,1,3
03/12/16,03:30:00,3.417,5,1,3
03/12/16,04:00:00,2.872,5,1,3
03/12/16,04:30:00,3.614,5,1,3
03/12/16,05:00:00,4.550,5,1,3
03/12/16,05:30:00,4.584,5,1,3
03/12/16,06:00:00,4.646,5,1,3
03/12/16,06:30:00,5.194,5,1,3
03/12/16,07:00:00,5.258,5,1,3
03/12/16,07:30:00,5.615,5,1,3
03/12/16,08:00:00,5.356,5,1,3
03/12/16,08:30:00,5.518,5,1,3
03/12/16,09:00:00,5.194,5,1,3
03/12/16,09:30:00,5.969,5,1,3
03/12/16,10:00:00,3.908,5,1,3
03/12/16,10:30:00,5.678,5,1,3
03/12/16,11:00:00,5.934,5,1,3
03/12/16,11:30:00,7.454,5,1,3
03/12/16,12:00:00,6.130,5,1,3
03/12/16,12:30:00,6.387,5,1,3
03/12/16,13:00:00,6.839,5,1,3
03/12/16,13:30:00,6.452,5,1,3
03/12/16,14:00:00,6.228,5,1,3
03/12/16,14:30:00,6.807,5,1,3
03/12/16,15:00:00,6.000,5,1,3
03/12/16,15:30:00,6.162,5,1,3
03/12/16,16:00:00,5.774,5,1,3
03/12/16,16:30:00,5.647,5,1,3
03/12/16,17:00:00,5.903,5,1,3
03/12/16,17:30:00,5.452,5,1,3
03/12/16,18:00:00,5.356,5,1,3
03/12/16,18:30:00,5.356,5,1,3
03/12/16,19:00:00,5.260,5,1,3
03/12/16,19:30:00,5.292,5,1,3
03/12/16,20:00:00,5.517,5,1,3
03/12/16,20:30:00,4.837,5,1,3
03/12/16,21:00:00,4.871,5,1,3
03/12/16,21:30:00,3.190,5,1,3
03/12/16,22:00:00,4.711,5,1,3
03/12/16,22:30:00,4.580,5,1,3
03/12/16,23:00:00,6.271,5,1,3
03/12/16,23:30:00,4.579,5,1,3
04/12/16,00:00:00,4.321,5,1,3
04/12/16,00:30:00,4.223,5,1,3
04/12/16,01:00:00,4.449,5,1,3
04/12/16,01:30:00,4.159,5,1,3
04/12/16,02:00:00,3.934,5,1,3
04/12/16,02:30:00,4.062,5,1,3
04/12/16,03:00:00,4.032,5,1,3
04/12/16,03:30:00,4.095,5,1,3
04/12/16,04:00:00,4.323,5,1,3
04/12/16,04:30:00,3.679,5,1,3
04/12/16,05:00:00,3.550,5,1,3
04/12/16,05:30:00,3.903,5,1,3
04/12/16,06:00:00,3.936,5,1,3
04/12/16,06:30:00,4.386,5,1,3
04/12/16,07:00:00,3.997,5,1,3
04/12/16,07:30:00,4.063,5,1,3
04/12/16,08:00:00,7.222,5,1,3
04/12/16,08:30:00,9.482,5,1,3
04/12/16,09:00:00,7.489,5,1,3
04/12/16,09:30:00,5.031,5,1,3
04/12/16,10:00:00,5.258,5,1,3
04/12/16,10:30:00,7.954,5,1,3
04/12/16,11:00:00,10.193,5,1,3
04/12/16,11:30:00,9.516,5,1,3
04/12/16,12:00:00,8.485,5,1,3
04/12/16,12:30:00,11.515,5,1,3
04/12/16,13:00:00,16.255,5,1,3
04/12/16,13:30:00,17.447,5,1,3
04/12/16,14:00:00,15.834,5,1,3
04/12/16,14:30:00,11.578,5,1,3
04/12/16,15:00:00,6.775,5,1,3
04/12/16,15:30:00,6.517,5,1,3
04/12/16,16:00:00,9.933,5,1,3
04/12/16,16:30:00,8.451,5,1,3
04/12/16,17:00:00,9.162,5,1,3
04/12/16,17:30:00,8.098,5,1,3
04/12/16,18:00:00,8.098,5,1,3
04/12/16,18:30:00,9.966,5,1,3
04/12/16,19:00:00,9.257,5,1,3
04/12/16,19:30:00,8.967,5,1,3
04/12/16,20:00:00,8.130,5,1,3
04/12/16,20:30:00,7.098,5,1,3
04/12/16,21:00:00,8.162,5,1,3
04/12/16,21:30:00,8.934,5,1,3
04/12/16,22:00:00,9.821,5,1,3
04/12/16,22:30:00,9.771,5,1,3
04/12/16,23:00:00,9.968,5,1,3
04/12/16,23:30:00,8.034,5,1,3
05/12/16,00:00:00,13.513,5,1,3
05/12/16,00:30:00,15.301,5,1,3
05/12/16,01:00:00,15.124,5,1,3
05/12/16,01:30:00,14.220,5,1,3
05/12/16,02:00:00,13.447,5,1,3
05/12/16,02:30:00,12.770,5,1,3
05/12/16,03:00:00,12.448,5,1,3
05/12/16,03:30:00,13.221,5,1,3
05/12/16,04:00:00,12.349,5,1,3
05/12/16,04:30:00,10.188,5,1,3
05/12/16,05:00:00,10.510,5,1,3
05/12/16,05:30:00,10.931,5,1,3
05/12/16,06:00:00,11.964,5,1,3
05/12/16,06:30:00,11.448,5,1,3
05/12/16,07:00:00,14.029,5,1,3
05/12/16,07:30:00,13.158,5,1,3
05/12/16,08:00:00,12.932,5,1,3
05/12/16,08:30:00,13.803,5,1,3
05/12/16,09:00:00,13.415,5,1,3
05/12/16,09:30:00,13.077,5,1,3
05/12/16,10:00:00,14.221,5,1,3
05/12/16,10:30:00,16.801,5,1,3
05/12/16,11:00:00,15.543,5,1,3
05/12/16,11:30:00,14.962,5,1,3
05/12/16,12:00:00,15.049,5,1,3
05/12/16,12:30:00,16.898,5,1,3
05/12/16,13:00:00,17.350,5,1,3
05/12/16,13:30:00,18.059,5,1,3
05/12/16,14:00:00,16.900,5,1,3
05/12/16,14:30:00,15.642,5,1,3
05/12/16,15:00:00,14.318,5,1,3
05/12/16,15:30:00,13.929,5,1,3
05/12/16,16:00:00,14.511,5,1,3
05/12/16,16:30:00,12.770,5,1,3
05/12/16,17:00:00,13.124,5,1,3
05/12/16,17:30:00,12.963,5,1,3
05/12/16,18:00:00,12.740,5,1,3
05/12/16,18:30:00,12.349,5,1,3
05/12/16,19:00:00,13.126,5,1,3
05/12/16,19:30:00,13.706,5,1,3
05/12/16,20:00:00,13.285,5,1,3
05/12/16,20:30:00,14.009,5,1,3
05/12/16,21:00:00,13.252,5,1,3
05/12/16,21:30:00,13.092,5,1,3
05/12/16,22:00:00,13.091,5,1,3
05/12/16,22:30:00,13.351,5,1,3
05/12/16,23:00:00,13.383,5,1,3
05/12/16,23:30:00,13.436,5,1,3
06/12/16,00:00:00,14.062,5,1,3
06/12/16,00:30:00,13.932,5,1,3
06/12/16,01:00:00,13.605,5,1,3
06/12/16,01:30:00,14.220,5,1,3
06/12/16,02:00:00,14.735,5,1,3
06/12/16,02:30:00,14.381,5,1,3
06/12/16,03:00:00,14.123,5,1,3
06/12/16,03:30:00,14.155,5,1,3
06/12/16,04:00:00,14.027,5,1,3
06/12/16,04:30:00,13.930,5,1,3
06/12/16,05:00:00,14.479,5,1,3
06/12/16,05:30:00,15.286,5,1,3
06/12/16,06:00:00,15.833,5,1,3
06/12/16,06:30:00,16.383,5,1,3
06/12/16,07:00:00,17.155,5,1,3
06/12/16,07:30:00,17.865,5,1,3
06/12/16,08:00:00,17.991,5,1,3
06/12/16,08:30:00,18.158,5,1,3
06/12/16,09:00:00,18.093,5,1,3
06/12/16,09:30:00,18.448,5,1,3
06/12/16,10:00:00,18.802,5,1,3
06/12/16,10:30:00,18.962,5,1,3
06/12/16,11:00:00,18.024,5,1,3
06/12/16,11:30:00,18.382,5,1,3
06/12/16,12:00:00,19.157,5,1,3
06/12/16,12:30:00,20.642,5,1,3
06/12/16,13:00:00,23.318,5,1,3
06/12/16,13:30:00,25.317,5,1,3
06/12/16,14:00:00,23.285,5,1,3
06/12/16,14:30:00,21.543,5,1,3
06/12/16,15:00:00,20.479,5,1,3
06/12/16,15:30:00,20.381,5,1,3
06/12/16,16:00:00,19.544,5,1,3
06/12/16,16:30:00,19.642,5,1,3
06/12/16,17:00:00,17.607,5,1,3
06/12/16,17:30:00,16.962,5,1,3
06/12/16,18:00:00,16.740,5,1,3
06/12/16,18:30:00,17.899,5,1,3
06/12/16,19:00:00,18.027,5,1,3
06/12/16,19:30:00,19.099,5,1,3
06/12/16,20:00:00,18.124,5,1,3
06/12/16,20:30:00,18.383,5,1,3
06/12/16,21:00:00,18.223,5,1,3
06/12/16,21:30:00,17.674,5,1,3
06/12/16,22:00:00,15.736,5,1,3
06/12/16,22:30:00,16.196,5,1,3
06/12/16,23:00:00,15.254,5,1,3
06/12/16,23:30:00,14.607,5,1,3
07/12/16,00:00:00,13.803,5,1,3
07/12/16,00:30:00,15.319,5,1,3
07/12/16,01:00:00,14.544,5,1,3
07/12/16,01:30:00,15.124,5,1,3
07/12/16,02:00:00,14.932,5,1,3
07/12/16,02:30:00,14.546,5,1,3
07/12/16,03:00:00,15.058,5,1,3
07/12/16,03:30:00,11.413,5,1,3
07/12/16,04:00:00,12.701,5,1,3
07/12/16,04:30:00,11.476,5,1,3
07/12/16,05:00:00,11.702,5,1,3
07/12/16,05:30:00,13.577,5,1,3
07/12/16,06:00:00,13.707,5,1,3
07/12/16,06:30:00,12.221,5,1,3
07/12/16,07:00:00,14.834,5,1,3
07/12/16,07:30:00,13.932,5,1,3
07/12/16,08:00:00,15.730,5,1,3
07/12/16,08:30:00,17.705,5,1,3
07/12/16,09:00:00,18.381,5,1,3
07/12/16,09:30:00,18.929,5,1,3
07/12/16,10:00:00,18.768,5,1,3
07/12/16,10:30:00,18.511,5,1,3
07/12/16,11:00:00,18.962,5,1,3
07/12/16,11:30:00,19.447,5,1,3
07/12/16,12:00:00,20.674,5,1,3
07/12/16,12:30:00,22.028,5,1,3
07/12/16,13:00:00,22.415,5,1,3
07/12/16,13:30:00,21.769,5,1,3
07/12/16,14:00:00,21.737,5,1,3
07/12/16,14:30:00,21.801,5,1,3
07/12/16,15:00:00,20.511,5,1,3
07/12/16,15:30:00,20.384,5,1,3
07/12/16,16:00:00,19.092,5,1,3
07/12/16,16:30:00,18.736,5,1,3
07/12/16,17:00:00,18.383,5,1,3
07/12/16,17:30:00,18.865,5,1,3
07/12/16,18:00:00,18.865,5,1,3
07/12/16,18:30:00,19.780,5,1,3
07/12/16,19:00:00,19.188,5,1,3
07/12/16,19:30:00,17.918,5,1,3
07/12/16,20:00:00,18.607,5,1,3
07/12/16,20:30:00,18.091,5,1,3
07/12/16,21:00:00,17.996,5,1,3
07/12/16,21:30:00,17.834,5,1,3
07/12/16,22:00:00,18.541,5,1,3
07/12/16,22:30:00,18.347,5,1,3
07/12/16,23:00:00,17.639,5,1,3
07/12/16,23:30:00,17.767,5,1,3
08/12/16,00:00:00,16.897,5,1,3
08/12/16,00:30:00,17.060,5,1,3
08/12/16,01:00:00,16.705,5,1,3
08/12/16,01:30:00,31.705,5,1,3
08/12/16,02:00:00,16.189,5,1,3
08/12/16,02:30:00,15.898,5,1,3
08/12/16,03:00:00,15.479,5,1,3
08/12/16,03:30:00,15.287,5,1,3
08/12/16,04:00:00,15.804,5,1,3
08/12/16,04:30:00,15.965,5,1,3
08/12/16,05:00:00,16.642,5,1,3
08/12/16,05:30:00,17.123,5,1,3
08/12/16,06:00:00,17.449,5,1,3
08/12/16,06:30:00,18.511,5,1,3
08/12/16,07:00:00,18.274,5,1,3
08/12/16,07:30:00,17.674,5,1,3
08/12/16,08:00:00,18.029,5,1,3
08/12/16,08:30:00,18.849,5,1,3
08/12/16,09:00:00,18.899,5,1,3
08/12/16,09:30:00,18.414,5,1,3
08/12/16,10:00:00,18.479,5,1,3
08/12/16,10:30:00,20.445,5,1,3
08/12/16,11:00:00,21.739,5,1,3
08/12/16,11:30:00,21.740,5,1,3
08/12/16,12:00:00,22.802,5,1,3
08/12/16,12:30:00,23.285,5,1,3
08/12/16,13:00:00,20.898,5,1,3
08/12/16,13:30:00,19.639,5,1,3
08/12/16,14:00:00,18.897,5,1,3
08/12/16,14:30:00,18.575,5,1,3
08/12/16,15:00:00,17.448,5,1,3
08/12/16,15:30:00,17.156,5,1,3
08/12/16,16:00:00,15.832,5,1,3
08/12/16,16:30:00,15.445,5,1,3
08/12/16,17:00:00,16.350,5,1,3
08/12/16,17:30:00,17.234,5,1,3
08/12/16,18:00:00,16.740,5,1,3
08/12/16,18:30:00,15.262,5,1,3
08/12/16,19:00:00,16.285,5,1,3
08/12/16,19:30:00,15.642,5,1,3
08/12/16,20:00:00,16.126,5,1,3
08/12/16,20:30:00,15.285,5,1,3
08/12/16,21:00:00,16.125,5,1,3
08/12/16,21:30:00,15.254,5,1,3
08/12/16,22:00:00,15.093,5,1,3
08/12/16,22:30:00,15.093,5,1,3
08/12/16,23:00:00,13.963,5,1,3
08/12/16,23:30:00,13.866,5,1,3
09/12/16,00:00:00,14.832,5,1,3
09/12/16,00:30:00,13.864,5,1,3
09/12/16,01:00:00,13.768,5,1,3
09/12/16,01:30:00,13.059,5,1,3
09/12/16,02:00:00,12.576,5,1,3
09/12/16,02:30:00,13.187,5,1,3
09/12/16,03:00:00,12.285,5,1,3
09/12/16,03:30:00,11.833,5,1,3
09/12/16,04:00:00,12.060,5,1,3
09/12/16,04:30:00,10.802,5,1,3
09/12/16,05:00:00,12.108,5,1,3
09/12/16,05:30:00,13.026,5,1,3
09/12/16,06:00:00,12.934,5,1,3
09/12/16,06:30:00,13.866,5,1,3
09/12/16,07:00:00,13.896,5,1,3
09/12/16,07:30:00,14.707,5,1,3
09/12/16,08:00:00,14.965,5,1,3
09/12/16,08:30:00,15.320,5,1,3
09/12/16,09:00:00,15.352,5,1,3
09/12/16,09:30:00,16.770,5,1,3
09/12/16,10:00:00,15.673,5,1,3
09/12/16,10:30:00,15.092,5,1,3
09/12/16,11:00:00,15.898,5,1,3
09/12/16,11:30:00,17.736,5,1,3
09/12/16,12:00:00,17.479,5,1,3
09/12/16,12:30:00,18.284,5,1,3
09/12/16,13:00:00,17.610,5,1,3
09/12/16,13:30:00,18.028,5,1,3
09/12/16,14:00:00,18.029,5,1,3
09/12/16,14:30:00,18.092,5,1,3
09/12/16,15:00:00,17.029,5,1,3
09/12/16,15:30:00,17.930,5,1,3
09/12/16,16:00:00,17.220,5,1,3
09/12/16,16:30:00,17.127,5,1,3
09/12/16,17:00:00,16.930,5,1,3
09/12/16,17:30:00,17.020,5,1,3
09/12/16,18:00:00,17.020,5,1,3
09/12/16,18:30:00,17.188,5,1,3
09/12/16,19:00:00,16.608,5,1,3
09/12/16,19:30:00,15.448,5,1,3
09/12/16,20:00:00,16.124,5,1,3
09/12/16,20:30:00,15.671,5,1,3
09/12/16,21:00:00,15.446,5,1,3
09/12/16,21:30:00,15.415,5,1,3
09/12/16,22:00:00,16.059,5,1,3
09/12/16,22:30:00,14.900,5,1,3
09/12/16,23:00:00,15.288,5,1,3
09/12/16,23:30:00,14.479,5,1,3
10/12/16,00:00:00,14.510,5,1,3
10/12/16,00:30:00,14.413,5,1,3
10/12/16,01:00:00,13.477,5,1,3
10/12/16,01:30:00,13.704,5,1,3
10/12/16,02:00:00,12.930,5,1,3
10/12/16,02:30:00,12.072,5,1,3
10/12/16,03:00:00,14.221,5,1,3
10/12/16,03:30:00,12.672,5,1,3
10/12/16,04:00:00,13.184,5,1,3
10/12/16,04:30:00,12.252,5,1,3
10/12/16,05:00:00,12.865,5,1,3
10/12/16,05:30:00,13.607,5,1,3
10/12/16,06:00:00,12.961,5,1,3
10/12/16,06:30:00,14.898,5,1,3
10/12/16,07:00:00,14.638,5,1,3
10/12/16,07:30:00,14.478,5,1,3
10/12/16,08:00:00,13.835,5,1,3
10/12/16,08:30:00,14.029,5,1,3
10/12/16,09:00:00,14.641,5,1,3
10/12/16,09:30:00,15.252,5,1,3
10/12/16,10:00:00,15.833,5,1,3
10/12/16,10:30:00,17.190,5,1,3
10/12/16,11:00:00,18.867,5,1,3
10/12/16,11:30:00,22.705,5,1,3
10/12/16,12:00:00,23.737,5,1,3
10/12/16,12:30:00,25.932,5,1,3
10/12/16,13:00:00,28.026,5,1,3
10/12/16,13:30:00,24.350,5,1,3
10/12/16,14:00:00,19.672,5,1,3
10/12/16,14:30:00,21.833,5,1,3
10/12/16,15:00:00,20.414,5,1,3
10/12/16,15:30:00,19.709,5,1,3
10/12/16,16:00:00,18.027,5,1,3
10/12/16,16:30:00,17.963,5,1,3
10/12/16,17:00:00,16.768,5,1,3
10/12/16,17:30:00,16.060,5,1,3
10/12/16,18:00:00,15.740,5,1,3
10/12/16,18:30:00,14.768,5,1,3
10/12/16,19:00:00,14.222,5,1,3
10/12/16,19:30:00,13.833,5,1,3
10/12/16,20:00:00,13.415,5,1,3
10/12/16,20:30:00,12.932,5,1,3
10/12/16,21:00:00,13.125,5,1,3
10/12/16,21:30:00,13.124,5,1,3
10/12/16,22:00:00,12.996,5,1,3
10/12/16,22:30:00,13.381,5,1,3
10/12/16,23:00:00,12.511,5,1,3
10/12/16,23:30:00,12.705,5,1,3
11/12/16,00:00:00,12.510,5,1,3
11/12/16,00:30:00,12.608,5,1,3
11/12/16,01:00:00,12.448,5,1,3
11/12/16,01:30:00,11.822,5,1,3
11/12/16,02:00:00,12.705,5,1,3
11/12/16,02:30:00,11.836,5,1,3
11/12/16,03:00:00,11.680,5,1,3
11/12/16,03:30:00,10.606,5,1,3
11/12/16,04:00:00,11.573,5,1,3
11/12/16,04:30:00,12.187,5,1,3
11/12/16,05:00:00,11.607,5,1,3
11/12/16,05:30:00,11.510,5,1,3
11/12/16,06:00:00,11.897,5,1,3
